event_id,user_id,journey_id,session_id,event_timestamp_utc,event_date,touchpoint_number,total_touchpoints_in_journey,channel,channel_group,campaign,funnel_stage,event_type,utm_source,utm_medium,utm_campaign,landing_page,device,region,product_plan,ad_spend,is_conversion,conversion_id,conversion_timestamp_utc,conversion_value,customer_status
E001592,U00417,J00417,S00417_01,2026-02-21 10:46:00,2026-02-21,1,3,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/features,Desktop,Central,Starter,0.00,0,,,0.00,
E001593,U00417,J00417,S00417_02,2026-02-22 17:09:00,2026-02-22,2,3,Organic Search,organic,seo_blog,Consideration,seo_landing,google,organic,seo_blog,/demo,Desktop,Central,Starter,0.00,0,,,0.00,
E001594,U00417,J00417,S00417_03,2026-02-24 07:50:00,2026-02-24,3,3,Email,owned,abandoned_cart,Purchase,conversion,mailchimp,email,abandoned_cart,/demo,Desktop,Central,Starter,0.02,1,C00174,2026-02-24 07:50:00,93.78,new
E001595,U00418,J00418,S00418_01,2026-04-30 16:27:00,2026-04-30,1,6,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/case-studies,Tablet,South,Starter,0.93,0,,,0.00,
E001596,U00418,J00418,S00418_02,2026-05-01 06:08:00,2026-05-01,2,6,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/features,Tablet,South,Starter,2.71,0,,,0.00,
E001597,U00418,J00418,S00418_03,2026-05-01 18:56:00,2026-05-01,3,6,Referral,referral,software_review,Consideration,referral_visit,partner,referral,software_review,/case-studies,Tablet,South,Starter,0.00,0,,,0.00,
E001598,U00418,J00418,S00418_04,2026-05-02 03:01:00,2026-05-02,4,6,Google Ads,paid_search,brand_search,Decision,search_click,google,cpc,brand_search,/blog/marketing-roi,Mobile,South,Starter,3.34,0,,,0.00,
E001599,U00418,J00418,S00418_05,2026-05-02 19:48:00,2026-05-02,5,6,Google Ads,paid_search,brand_search,Decision,search_click,google,cpc,brand_search,/blog/marketing-roi,Tablet,South,Starter,3.30,0,,,0.00,
E001600,U00418,J00418,S00418_06,2026-05-03 20:25:00,2026-05-03,6,6,Direct,direct,saved_link,Decision,direct_visit,direct,none,saved_link,/blog/marketing-roi,Tablet,South,Starter,0.00,0,,,0.00,
E001601,U00419,J00419,S00419_01,2026-03-13 10:57:00,2026-03-13,1,3,LinkedIn Ads,paid_social,saas_trial,Consideration,lead_form_view,linkedin,cpc,saas_trial,/blog/marketing-roi,Desktop,South,Starter,3.73,0,,,0.00,
E001602,U00419,J00419,S00419_02,2026-03-14 06:04:00,2026-03-14,2,3,Organic Search,organic,seo_blog,Consideration,seo_landing,google,organic,seo_blog,/pricing,Desktop,South,Starter,0.00,0,,,0.00,
E001603,U00419,J00419,S00419_03,2026-03-14 19:00:00,2026-03-14,3,3,LinkedIn Ads,paid_social,decision_makers,Purchase,conversion,linkedin,cpc,decision_makers,/pricing,Desktop,South,Starter,1.86,1,C00175,2026-03-14 19:00:00,104.43,returning
E001604,U00420,J00420,S00420_01,2026-02-26 17:36:00,2026-02-26,1,7,TikTok Ads,paid_social,short_video_awareness,Awareness,video_view,tiktok,cpc,short_video_awareness,/pricing,Desktop,South,Starter,0.45,0,,,0.00,
E001605,U00420,J00420,S00420_02,2026-02-28 12:55:00,2026-02-28,2,7,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/case-studies,Desktop,South,Starter,0.00,0,,,0.00,
E001606,U00420,J00420,S00420_03,2026-03-02 09:15:00,2026-03-02,3,7,Meta Ads,paid_social,retargeting,Awareness,video_click,meta,cpc,retargeting,/features,Desktop,South,Starter,1.50,0,,,0.00,
E001607,U00420,J00420,S00420_04,2026-03-04 02:41:00,2026-03-04,4,7,Referral,referral,software_review,Consideration,referral_visit,partner,referral,software_review,/demo,Desktop,South,Starter,0.00,0,,,0.00,
E001608,U00420,J00420,S00420_05,2026-03-05 16:38:00,2026-03-05,5,7,Direct,direct,saved_link,Decision,direct_visit,direct,none,saved_link,/demo,Desktop,South,Starter,0.00,0,,,0.00,
E001609,U00420,J00420,S00420_06,2026-03-06 12:22:00,2026-03-06,6,7,Meta Ads,paid_social,lookalike_1pct,Awareness,video_click,meta,cpc,lookalike_1pct,/blog/marketing-roi,Desktop,South,Starter,1.04,0,,,0.00,
E001610,U00420,J00420,S00420_07,2026-03-08 10:51:00,2026-03-08,7,7,Organic Search,organic,comparison_page,Purchase,conversion,google,organic,comparison_page,/demo,Tablet,South,Starter,0.00,1,C00176,2026-03-08 10:51:00,117.40,new
E001611,U00421,J00421,S00421_01,2026-02-08 14:12:00,2026-02-08,1,1,Email,owned,abandoned_cart,Decision,email_click,mailchimp,email,abandoned_cart,/free-trial,Mobile,West,Starter,0.04,0,,,0.00,
E001612,U00422,J00422,S00422_01,2026-02-14 19:16:00,2026-02-14,1,3,Email,owned,abandoned_cart,Decision,email_click,mailchimp,email,abandoned_cart,/pricing,Desktop,Central,Starter,0.07,0,,,0.00,
E001613,U00422,J00422,S00422_02,2026-02-15 08:07:00,2026-02-15,2,3,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/demo,Desktop,Central,Starter,0.00,0,,,0.00,
E001614,U00422,J00422,S00422_03,2026-02-15 21:43:00,2026-02-15,3,3,Direct,direct,direct_visit,Purchase,conversion,direct,none,direct_visit,/pricing,Desktop,Central,Starter,0.00,1,C00177,2026-02-15 21:43:00,106.42,new
E001615,U00423,J00423,S00423_01,2026-04-27 17:04:00,2026-04-27,1,5,TikTok Ads,paid_social,ugc_demo,Awareness,video_view,tiktok,cpc,ugc_demo,/pricing,Mobile,South,Enterprise,0.35,0,,,0.00,
E001616,U00423,J00423,S00423_02,2026-04-28 10:02:00,2026-04-28,2,5,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/pricing,Mobile,South,Enterprise,0.00,0,,,0.00,
E001617,U00423,J00423,S00423_03,2026-04-28 19:02:00,2026-04-28,3,5,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/case-studies,Mobile,South,Enterprise,2.00,0,,,0.00,
E001618,U00423,J00423,S00423_04,2026-04-29 19:42:00,2026-04-29,4,5,Email,owned,trial_nurture,Decision,email_open,mailchimp,email,trial_nurture,/features,Mobile,South,Enterprise,0.06,0,,,0.00,
E001619,U00423,J00423,S00423_05,2026-04-30 11:12:00,2026-04-30,5,5,Google Ads,paid_search,high_intent_keywords,Purchase,conversion,google,cpc,high_intent_keywords,/free-trial,Mobile,South,Enterprise,2.04,1,C00178,2026-04-30 11:12:00,1047.79,returning
E001620,U00424,J00424,S00424_01,2026-01-19 22:34:00,2026-01-19,1,2,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/case-studies,Tablet,Central,Professional,0.73,0,,,0.00,
E001621,U00424,J00424,S00424_02,2026-01-20 21:12:00,2026-01-20,2,2,LinkedIn Ads,paid_social,saas_trial,Purchase,conversion,linkedin,cpc,saas_trial,/blog/marketing-roi,Tablet,Central,Professional,2.02,1,C00179,2026-01-20 21:12:00,265.48,new
E001622,U00425,J00425,S00425_01,2026-03-25 22:43:00,2026-03-25,1,5,Google Ads,paid_search,competitor_search,Decision,search_click,google,cpc,competitor_search,/pricing,Desktop,East,Starter,3.49,0,,,0.00,
E001623,U00425,J00425,S00425_02,2026-03-27 05:48:00,2026-03-27,2,5,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/pricing,Tablet,East,Starter,0.00,0,,,0.00,
E001624,U00425,J00425,S00425_03,2026-03-27 15:08:00,2026-03-27,3,5,Email,owned,trial_nurture,Decision,email_open,mailchimp,email,trial_nurture,/case-studies,Desktop,East,Starter,0.05,0,,,0.00,
E001625,U00425,J00425,S00425_04,2026-03-28 23:30:00,2026-03-28,4,5,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/features,Desktop,East,Starter,0.00,0,,,0.00,
E001626,U00425,J00425,S00425_05,2026-03-30 10:50:00,2026-03-30,5,5,Email,owned,abandoned_cart,Decision,email_open,mailchimp,email,abandoned_cart,/demo,Desktop,East,Starter,0.03,0,,,0.00,
E001627,U00426,J00426,S00426_01,2026-03-01 13:59:00,2026-03-01,1,3,TikTok Ads,paid_social,creator_spark,Awareness,ad_click,tiktok,cpc,creator_spark,/pricing,Mobile,West,Enterprise,0.79,0,,,0.00,
E001628,U00426,J00426,S00426_02,2026-03-02 18:54:00,2026-03-02,2,3,Email,owned,trial_nurture,Decision,email_click,mailchimp,email,trial_nurture,/case-studies,Desktop,West,Enterprise,0.02,0,,,0.00,
E001629,U00426,J00426,S00426_03,2026-03-04 12:05:00,2026-03-04,3,3,Meta Ads,paid_social,retargeting,Awareness,video_click,meta,cpc,retargeting,/blog/marketing-roi,Desktop,West,Enterprise,1.28,0,,,0.00,
E001630,U00427,J00427,S00427_01,2026-02-08 21:54:00,2026-02-08,1,1,LinkedIn Ads,paid_social,decision_makers,Consideration,lead_form_view,linkedin,cpc,decision_makers,/demo,Desktop,Central,Starter,2.79,0,,,0.00,
E001631,U00428,J00428,S00428_01,2026-01-14 09:20:00,2026-01-14,1,5,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/case-studies,Mobile,West,Starter,2.12,0,,,0.00,
E001632,U00428,J00428,S00428_02,2026-01-16 05:39:00,2026-01-16,2,5,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/free-trial,Mobile,West,Starter,0.00,0,,,0.00,
E001633,U00428,J00428,S00428_03,2026-01-17 04:00:00,2026-01-17,3,5,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/blog/marketing-roi,Mobile,West,Starter,0.00,0,,,0.00,
E001634,U00428,J00428,S00428_04,2026-01-18 14:04:00,2026-01-18,4,5,Google Ads,paid_search,competitor_search,Decision,search_click,google,cpc,competitor_search,/blog/marketing-roi,Mobile,West,Starter,1.43,0,,,0.00,
E001635,U00428,J00428,S00428_05,2026-01-19 14:44:00,2026-01-19,5,5,Direct,direct,saved_link,Purchase,conversion,direct,none,saved_link,/free-trial,Mobile,West,Starter,0.00,1,C00180,2026-01-19 14:44:00,108.61,new
E001636,U00429,J00429,S00429_01,2026-04-26 10:20:00,2026-04-26,1,5,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/features,Mobile,Central,Starter,2.98,0,,,0.00,
E001637,U00429,J00429,S00429_02,2026-04-27 23:16:00,2026-04-27,2,5,Google Ads,paid_search,brand_search,Decision,search_click,google,cpc,brand_search,/features,Tablet,Central,Starter,0.91,0,,,0.00,
E001638,U00429,J00429,S00429_03,2026-04-28 20:20:00,2026-04-28,3,5,LinkedIn Ads,paid_social,b2b_leads,Consideration,lead_form_view,linkedin,cpc,b2b_leads,/blog/marketing-roi,Tablet,Central,Starter,3.78,0,,,0.00,
E001639,U00429,J00429,S00429_04,2026-04-29 03:50:00,2026-04-29,4,5,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/free-trial,Tablet,Central,Starter,1.02,0,,,0.00,
E001640,U00429,J00429,S00429_05,2026-04-29 17:40:00,2026-04-29,5,5,Meta Ads,paid_social,lookalike_1pct,Awareness,video_click,meta,cpc,lookalike_1pct,/free-trial,Desktop,Central,Starter,2.17,0,,,0.00,
E001641,U00430,J00430,S00430_01,2026-04-29 17:38:00,2026-04-29,1,6,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/demo,Desktop,North,Starter,0.00,0,,,0.00,
E001642,U00430,J00430,S00430_02,2026-05-01 01:22:00,2026-05-01,2,6,Organic Search,organic,seo_blog,Consideration,seo_landing,google,organic,seo_blog,/blog/marketing-roi,Desktop,North,Starter,0.00,0,,,0.00,
E001643,U00430,J00430,S00430_03,2026-05-01 23:23:00,2026-05-01,3,6,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/features,Desktop,North,Starter,0.90,0,,,0.00,
E001644,U00430,J00430,S00430_04,2026-05-02 12:51:00,2026-05-02,4,6,Email,owned,abandoned_cart,Decision,email_open,mailchimp,email,abandoned_cart,/blog/marketing-roi,Desktop,North,Starter,0.06,0,,,0.00,
E001645,U00430,J00430,S00430_05,2026-05-03 10:20:00,2026-05-03,5,6,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/free-trial,Desktop,North,Starter,0.95,0,,,0.00,
E001646,U00430,J00430,S00430_06,2026-05-03 15:27:00,2026-05-03,6,6,Google Ads,paid_search,competitor_search,Decision,search_click,google,cpc,competitor_search,/blog/marketing-roi,Desktop,North,Starter,1.81,0,,,0.00,
E001647,U00431,J00431,S00431_01,2026-02-25 18:20:00,2026-02-25,1,3,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/pricing,Desktop,West,Professional,2.00,0,,,0.00,
E001648,U00431,J00431,S00431_02,2026-02-26 06:51:00,2026-02-26,2,3,Google Ads,paid_search,brand_search,Decision,ad_click,google,cpc,brand_search,/free-trial,Desktop,West,Professional,1.13,0,,,0.00,
E001649,U00431,J00431,S00431_03,2026-02-27 01:56:00,2026-02-27,3,3,Direct,direct,saved_link,Purchase,conversion,direct,none,saved_link,/pricing,Desktop,West,Professional,0.00,1,C00181,2026-02-27 01:56:00,350.37,returning
E001650,U00432,J00432,S00432_01,2026-03-11 08:33:00,2026-03-11,1,5,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/pricing,Mobile,West,Starter,1.23,0,,,0.00,
E001651,U00432,J00432,S00432_02,2026-03-12 04:47:00,2026-03-12,2,5,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/case-studies,Mobile,West,Starter,0.54,0,,,0.00,
E001652,U00432,J00432,S00432_03,2026-03-12 10:49:00,2026-03-12,3,5,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/demo,Mobile,West,Starter,2.12,0,,,0.00,
E001653,U00432,J00432,S00432_04,2026-03-13 11:13:00,2026-03-13,4,5,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/pricing,Mobile,West,Starter,0.00,0,,,0.00,
E001654,U00432,J00432,S00432_05,2026-03-14 09:44:00,2026-03-14,5,5,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/pricing,Mobile,West,Starter,2.38,0,,,0.00,
E001655,U00433,J00433,S00433_01,2026-03-04 08:22:00,2026-03-04,1,1,Google Ads,paid_search,high_intent_keywords,Purchase,conversion,google,cpc,high_intent_keywords,/case-studies,Mobile,North,Starter,3.53,1,C00182,2026-03-04 08:22:00,92.28,returning
E001656,U00434,J00434,S00434_01,2026-02-19 10:53:00,2026-02-19,1,3,TikTok Ads,paid_social,ugc_demo,Awareness,ad_click,tiktok,cpc,ugc_demo,/features,Mobile,South,Starter,0.82,0,,,0.00,
E001657,U00434,J00434,S00434_02,2026-02-21 08:35:00,2026-02-21,2,3,Email,owned,trial_nurture,Decision,email_open,mailchimp,email,trial_nurture,/pricing,Mobile,South,Starter,0.03,0,,,0.00,
E001658,U00434,J00434,S00434_03,2026-02-21 19:22:00,2026-02-21,3,3,Direct,direct,direct_visit,Purchase,conversion,direct,none,direct_visit,/free-trial,Mobile,South,Starter,0.00,1,C00183,2026-02-21 19:22:00,128.60,new
E001659,U00435,J00435,S00435_01,2026-01-28 22:37:00,2026-01-28,1,3,LinkedIn Ads,paid_social,saas_trial,Consideration,lead_form_view,linkedin,cpc,saas_trial,/pricing,Desktop,East,Starter,2.02,0,,,0.00,
E001660,U00435,J00435,S00435_02,2026-01-29 16:30:00,2026-01-29,2,3,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/case-studies,Desktop,East,Starter,1.32,0,,,0.00,
E001661,U00435,J00435,S00435_03,2026-01-30 16:59:00,2026-01-30,3,3,Referral,referral,partner_site,Consideration,referral_visit,partner,referral,partner_site,/features,Desktop,East,Starter,0.00,0,,,0.00,
E001662,U00436,J00436,S00436_01,2026-03-27 21:15:00,2026-03-27,1,4,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/pricing,Desktop,North,Enterprise,0.00,0,,,0.00,
E001663,U00436,J00436,S00436_02,2026-03-28 20:43:00,2026-03-28,2,4,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/blog/marketing-roi,Mobile,North,Enterprise,1.60,0,,,0.00,
E001664,U00436,J00436,S00436_03,2026-03-29 13:10:00,2026-03-29,3,4,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/blog/marketing-roi,Mobile,North,Enterprise,0.00,0,,,0.00,
E001665,U00436,J00436,S00436_04,2026-03-29 18:29:00,2026-03-29,4,4,Organic Search,organic,seo_blog,Consideration,seo_landing,google,organic,seo_blog,/demo,Mobile,North,Enterprise,0.00,0,,,0.00,
E001666,U00437,J00437,S00437_01,2026-04-13 22:13:00,2026-04-13,1,6,Organic Search,organic,seo_blog,Consideration,seo_landing,google,organic,seo_blog,/demo,Mobile,North,Professional,0.00,0,,,0.00,
E001667,U00437,J00437,S00437_02,2026-04-14 07:59:00,2026-04-14,2,6,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/case-studies,Mobile,North,Professional,0.92,0,,,0.00,
E001668,U00437,J00437,S00437_03,2026-04-14 16:45:00,2026-04-14,3,6,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/features,Mobile,North,Professional,0.00,0,,,0.00,
E001669,U00437,J00437,S00437_04,2026-04-14 21:47:00,2026-04-14,4,6,LinkedIn Ads,paid_social,decision_makers,Consideration,lead_form_view,linkedin,cpc,decision_makers,/pricing,Mobile,North,Professional,1.87,0,,,0.00,
E001670,U00437,J00437,S00437_05,2026-04-15 04:29:00,2026-04-15,5,6,Google Ads,paid_search,competitor_search,Decision,search_click,google,cpc,competitor_search,/demo,Mobile,North,Professional,2.91,0,,,0.00,
E001671,U00437,J00437,S00437_06,2026-04-15 10:11:00,2026-04-15,6,6,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/pricing,Desktop,North,Professional,1.66,0,,,0.00,
E001672,U00438,J00438,S00438_01,2026-02-25 16:44:00,2026-02-25,1,6,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/pricing,Mobile,West,Professional,0.00,0,,,0.00,
E001673,U00438,J00438,S00438_02,2026-02-27 02:36:00,2026-02-27,2,6,LinkedIn Ads,paid_social,b2b_leads,Consideration,lead_form_view,linkedin,cpc,b2b_leads,/blog/marketing-roi,Mobile,West,Professional,3.59,0,,,0.00,
E001674,U00438,J00438,S00438_03,2026-02-28 16:45:00,2026-02-28,3,6,TikTok Ads,paid_social,ugc_demo,Awareness,ad_click,tiktok,cpc,ugc_demo,/free-trial,Mobile,West,Professional,0.78,0,,,0.00,
E001675,U00438,J00438,S00438_04,2026-03-02 02:07:00,2026-03-02,4,6,Organic Search,organic,seo_blog,Consideration,seo_landing,google,organic,seo_blog,/case-studies,Mobile,West,Professional,0.00,0,,,0.00,
E001676,U00438,J00438,S00438_05,2026-03-03 05:34:00,2026-03-03,5,6,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/blog/marketing-roi,Mobile,West,Professional,1.70,0,,,0.00,
E001677,U00438,J00438,S00438_06,2026-03-04 14:22:00,2026-03-04,6,6,Email,owned,abandoned_cart,Decision,email_open,mailchimp,email,abandoned_cart,/blog/marketing-roi,Mobile,West,Professional,0.07,0,,,0.00,
E001678,U00439,J00439,S00439_01,2026-03-18 13:34:00,2026-03-18,1,6,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/pricing,Mobile,South,Professional,0.00,0,,,0.00,
E001679,U00439,J00439,S00439_02,2026-03-19 01:06:00,2026-03-19,2,6,Email,owned,abandoned_cart,Decision,email_open,mailchimp,email,abandoned_cart,/blog/marketing-roi,Tablet,South,Professional,0.05,0,,,0.00,
E001680,U00439,J00439,S00439_03,2026-03-19 15:53:00,2026-03-19,3,6,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/blog/marketing-roi,Mobile,South,Professional,1.31,0,,,0.00,
E001681,U00439,J00439,S00439_04,2026-03-20 19:28:00,2026-03-20,4,6,Referral,referral,partner_site,Consideration,referral_visit,partner,referral,partner_site,/demo,Mobile,South,Professional,0.00,0,,,0.00,
E001682,U00439,J00439,S00439_05,2026-03-22 02:12:00,2026-03-22,5,6,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/case-studies,Mobile,South,Professional,0.00,0,,,0.00,
E001683,U00439,J00439,S00439_06,2026-03-22 16:05:00,2026-03-22,6,6,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/free-trial,Mobile,South,Professional,0.00,0,,,0.00,
E001684,U00440,J00440,S00440_01,2026-03-30 12:15:00,2026-03-30,1,4,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/blog/marketing-roi,Desktop,West,Starter,1.31,0,,,0.00,
E001685,U00440,J00440,S00440_02,2026-03-31 04:07:00,2026-03-31,2,4,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/blog/marketing-roi,Desktop,West,Starter,0.00,0,,,0.00,
E001686,U00440,J00440,S00440_03,2026-03-31 15:34:00,2026-03-31,3,4,Referral,referral,partner_site,Consideration,referral_visit,partner,referral,partner_site,/pricing,Desktop,West,Starter,0.00,0,,,0.00,
E001687,U00440,J00440,S00440_04,2026-04-01 14:55:00,2026-04-01,4,4,LinkedIn Ads,paid_social,b2b_leads,Consideration,lead_form_view,linkedin,cpc,b2b_leads,/free-trial,Tablet,West,Starter,2.77,0,,,0.00,
E001688,U00441,J00441,S00441_01,2026-03-04 08:31:00,2026-03-04,1,4,Organic Search,organic,seo_blog,Consideration,seo_landing,google,organic,seo_blog,/case-studies,Desktop,East,Starter,0.00,0,,,0.00,
E001689,U00441,J00441,S00441_02,2026-03-05 11:14:00,2026-03-05,2,4,LinkedIn Ads,paid_social,b2b_leads,Consideration,lead_form_view,linkedin,cpc,b2b_leads,/features,Desktop,East,Starter,1.39,0,,,0.00,
